Species,Class,Student,Years,Status,Change,
Enallagma recurvatum,Invertebrates,Sita,2002,VU,NO,
Enallagma recurvatum,Invertebrates,Sita,2003,VU,NO,
Enallagma recurvatum,Invertebrates,Sita,2004,VU,NO,
Enallagma recurvatum,Invertebrates,Sita,2005,VU,NO,
Enallagma recurvatum,Invertebrates,Sita,2006,VU,NO,
Enallagma recurvatum,Invertebrates,Sita,2007,LC,NG,
Enallagma recurvatum,Invertebrates,Sita,2008,LC,NO,
Enallagma recurvatum,Invertebrates,Sita,2009,NT,NG,
Enallagma recurvatum,Invertebrates,Sita,2010,NT,NO,
Enallagma recurvatum,Invertebrates,Sita,2011,NT,NO,
Enallagma recurvatum,Invertebrates,Sita,2012,NT,NO,
Enallagma recurvatum,Invertebrates,Sita,2013,NT,NO,
Enallagma recurvatum,Invertebrates,Sita,2014,NT,NO,
Enallagma recurvatum,Invertebrates,Sita,2015,NT,NO,
Gomphus consanguis,Invertebrates,Juliane,1998,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,1999,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2000,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2001,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2002,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2003,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2004,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2005,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2006,VU,NO,
Gomphus consanguis,Invertebrates,Juliane,2007,EN,NG,
Gomphus consanguis,Invertebrates,Juliane,2008,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2009,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2010,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2011,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2012,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2013,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2014,EN,NO,
Gomphus consanguis,Invertebrates,Juliane,2015,EN,NO,
Gomphus consanguis,Invertebrates,Sita,1998,VU,NO,
Gomphus consanguis,Invertebrates,Sita,1999,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2000,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2001,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2002,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2003,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2004,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2005,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2006,VU,NO,
Gomphus consanguis,Invertebrates,Sita,2007,EN,NG,
Gomphus consanguis,Invertebrates,Sita,2008,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2009,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2010,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2011,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2012,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2013,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2014,EN,NO,
Gomphus consanguis,Invertebrates,Sita,2015,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,1998,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,1999,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2000,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2001,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2002,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2003,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2004,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2005,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2006,EN,NO,
Gomphus sandrius,Invertebrates,Juliane,2007,VU,NG,
Gomphus sandrius,Invertebrates,Juliane,2008,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2009,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2010,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2011,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2012,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2013,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2014,VU,NO,
Gomphus sandrius,Invertebrates,Juliane,2015,VU,NO,
Gomphus sandrius,Invertebrates,Sita,1998,EN,NO,
Gomphus sandrius,Invertebrates,Sita,1999,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2000,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2001,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2002,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2003,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2004,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2005,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2006,EN,NO,
Gomphus sandrius,Invertebrates,Sita,2007,VU,NG,
Gomphus sandrius,Invertebrates,Sita,2008,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2009,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2010,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2011,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2012,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2013,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2014,VU,NO,
Gomphus sandrius,Invertebrates,Sita,2015,VU,NO,
Gomphus septima,Invertebrates,Juliane,1998,VU,NO,
Gomphus septima,Invertebrates,Juliane,1999,VU,NO,
Gomphus septima,Invertebrates,Juliane,2000,VU,NO,
Gomphus septima,Invertebrates,Juliane,2001,VU,NO,
Gomphus septima,Invertebrates,Juliane,2002,VU,NO,
Gomphus septima,Invertebrates,Juliane,2003,VU,NO,
Gomphus septima,Invertebrates,Juliane,2004,VU,NO,
Gomphus septima,Invertebrates,Juliane,2005,VU,NO,
Gomphus septima,Invertebrates,Juliane,2006,VU,NO,
Gomphus septima,Invertebrates,Juliane,2007,LC,NG,
Gomphus septima,Invertebrates,Juliane,2008,LC,NO,
Gomphus septima,Invertebrates,Juliane,2009,LC,NO,
Gomphus septima,Invertebrates,Juliane,2010,LC,NO,
Gomphus septima,Invertebrates,Juliane,2011,LC,NO,
Gomphus septima,Invertebrates,Juliane,2012,LC,NO,
Gomphus septima,Invertebrates,Juliane,2013,LC,NO,
Gomphus septima,Invertebrates,Juliane,2014,LC,NO,
Gomphus septima,Invertebrates,Juliane,2015,LC,NO,
Gomphus septima,Invertebrates,Sita,1998,VU,NO,
Gomphus septima,Invertebrates,Sita,1999,VU,NO,
Gomphus septima,Invertebrates,Sita,2000,VU,NO,
Gomphus septima,Invertebrates,Sita,2001,VU,NO,
Gomphus septima,Invertebrates,Sita,2002,VU,NO,
Gomphus septima,Invertebrates,Sita,2003,VU,NO,
Gomphus septima,Invertebrates,Sita,2004,VU,NO,
Gomphus septima,Invertebrates,Sita,2005,VU,NO,
Gomphus septima,Invertebrates,Sita,2006,VU,NO,
Gomphus septima,Invertebrates,Sita,2007,LC,NG,
Gomphus septima,Invertebrates,Sita,2008,LC,NO,
Gomphus septima,Invertebrates,Sita,2009,LC,NO,
Gomphus septima,Invertebrates,Sita,2010,LC,NO,
Gomphus septima,Invertebrates,Sita,2011,LC,NO,
Gomphus septima,Invertebrates,Sita,2012,LC,NO,
Gomphus septima,Invertebrates,Sita,2013,LC,NO,
Gomphus septima,Invertebrates,Sita,2014,LC,NO,
Gomphus septima,Invertebrates,Sita,2015,LC,NO,
Ischnura gemina,Invertebrates,Juliane,1998,EN,NO,
Ischnura gemina,Invertebrates,Juliane,1999,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2000,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2001,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2002,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2003,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2004,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2005,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2006,EN,NO,
Ischnura gemina,Invertebrates,Juliane,2007,VU,NG,
Ischnura gemina,Invertebrates,Juliane,2008,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2009,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2010,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2011,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2012,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2013,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2014,VU,NO,
Ischnura gemina,Invertebrates,Juliane,2015,VU,NO,
Ischnura gemina,Invertebrates,Sita,1998,EN,NO,
Ischnura gemina,Invertebrates,Sita,1999,EN,NO,
Ischnura gemina,Invertebrates,Sita,2000,EN,NO,
Ischnura gemina,Invertebrates,Sita,2001,EN,NO,
Ischnura gemina,Invertebrates,Sita,2002,EN,NO,
Ischnura gemina,Invertebrates,Sita,2003,EN,NO,
Ischnura gemina,Invertebrates,Sita,2004,EN,NO,
Ischnura gemina,Invertebrates,Sita,2005,EN,NO,
Ischnura gemina,Invertebrates,Sita,2006,EN,NO,
Ischnura gemina,Invertebrates,Sita,2007,VU,NG,
Ischnura gemina,Invertebrates,Sita,2008,VU,NO,
Ischnura gemina,Invertebrates,Sita,2009,VU,NO,
Ischnura gemina,Invertebrates,Sita,2010,VU,NO,
Ischnura gemina,Invertebrates,Sita,2011,VU,NO,
Ischnura gemina,Invertebrates,Sita,2012,VU,NO,
Ischnura gemina,Invertebrates,Sita,2013,VU,NO,
Ischnura gemina,Invertebrates,Sita,2014,VU,NO,
Ischnura gemina,Invertebrates,Sita,2015,VU,NO,
Lanistes neavei,Invertebrates,Juliane,1998,VU,NO,
Lanistes neavei,Invertebrates,Juliane,1999,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2000,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2001,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2002,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2003,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2004,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2005,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2006,VU,NO,
Lanistes neavei,Invertebrates,Juliane,2007,LC,NG,
Lanistes neavei,Invertebrates,Juliane,2008,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2009,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2010,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2011,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2012,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2013,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2014,LC,NO,
Lanistes neavei,Invertebrates,Juliane,2015,LC,NO,
Lanistes neavei,Invertebrates,Sita,1998,VU,NO,
Lanistes neavei,Invertebrates,Sita,1999,VU,NO,
Lanistes neavei,Invertebrates,Sita,2000,VU,NO,
Lanistes neavei,Invertebrates,Sita,2001,VU,NO,
Lanistes neavei,Invertebrates,Sita,2002,VU,NO,
Lanistes neavei,Invertebrates,Sita,2003,VU,NO,
Lanistes neavei,Invertebrates,Sita,2004,VU,NO,
Lanistes neavei,Invertebrates,Sita,2005,VU,NO,
Lanistes neavei,Invertebrates,Sita,2006,VU,NO,
Lanistes neavei,Invertebrates,Sita,2007,LC,NG,
Lanistes neavei,Invertebrates,Sita,2008,LC,NO,
Lanistes neavei,Invertebrates,Sita,2009,LC,NO,
Lanistes neavei,Invertebrates,Sita,2010,LC,NO,
Lanistes neavei,Invertebrates,Sita,2011,LC,NO,
Lanistes neavei,Invertebrates,Sita,2012,LC,NO,
Lanistes neavei,Invertebrates,Sita,2013,LC,NO,
Lanistes neavei,Invertebrates,Sita,2014,LC,NO,
Lanistes neavei,Invertebrates,Sita,2015,LC,NO,
Metacnemis angusta,Invertebrates,Juliane,1998,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,1999,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2000,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2001,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2002,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2003,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2004,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2005,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2006,DD,NO,
Metacnemis angusta,Invertebrates,Juliane,2007,VU,NG,
Metacnemis angusta,Invertebrates,Juliane,2008,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2009,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2010,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2011,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2012,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2013,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2014,VU,NO,
Metacnemis angusta,Invertebrates,Juliane,2015,VU,NO,
Metacnemis angusta,Invertebrates,Sita,1998,DD,NO,
Metacnemis angusta,Invertebrates,Sita,1999,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2000,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2001,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2002,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2003,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2004,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2005,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2006,DD,NO,
Metacnemis angusta,Invertebrates,Sita,2007,VU,NG,
Metacnemis angusta,Invertebrates,Sita,2008,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2009,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2010,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2011,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2012,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2013,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2014,VU,NO,
Metacnemis angusta,Invertebrates,Sita,2015,VU,NO,
Nehalennia pallidula,Invertebrates,Juliane,1998,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,1999,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2000,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2001,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2002,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2003,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2004,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2005,NA,NA,
Nehalennia pallidula,Invertebrates,Juliane,2006,VU,NO,
Nehalennia pallidula,Invertebrates,Juliane,2007,NT,NG,
Nehalennia pallidula,Invertebrates,Juliane,2008,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2009,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2010,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2011,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2012,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2013,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2014,NT,NO,
Nehalennia pallidula,Invertebrates,Juliane,2015,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,1998,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,1999,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2000,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2001,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2002,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2003,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2004,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2005,NA,NA,
Nehalennia pallidula,Invertebrates,Sita,2006,VU,NO,
Nehalennia pallidula,Invertebrates,Sita,2007,NT,NG,
Nehalennia pallidula,Invertebrates,Sita,2008,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2009,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2010,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2011,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2012,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2013,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2014,NT,NO,
Nehalennia pallidula,Invertebrates,Sita,2015,NT,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,1998,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,1999,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2000,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2001,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2002,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2003,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2004,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2005,NA,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2006,LC,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2007,DD,NG,
Neurogomphus dissimilis,Invertebrates,Juliane,2008,DD,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,2009,DD,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,2010,LC,NA,
Neurogomphus dissimilis,Invertebrates,Juliane,2011,LC,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,2012,LC,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,2013,LC,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,2014,LC,NO,
Neurogomphus dissimilis,Invertebrates,Juliane,2015,LC,NO,
Neurogomphus dissimilis,Invertebrates,Sita,1998,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,1999,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2000,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2001,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2002,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2003,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2004,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2005,NA,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2006,LC,NA,
Neurogomphus dissimilis,Invertebrates,Sita,2007,DD,NG,
Neurogomphus dissimilis,Invertebrates,Sita,2008,DD,NO,
Neurogomphus dissimilis,Invertebrates,Sita,2009,DD,NO,
Neurogomphus dissimilis,Invertebrates,Sita,2010,LC,NG,
Neurogomphus dissimilis,Invertebrates,Sita,2011,LC,NO,
Neurogomphus dissimilis,Invertebrates,Sita,2012,LC,NO,
